Country Name,Question Number,Question,Response,Response Total %
China,Q13,Q13 How much do you trust scientists to find out accurate information?,Some,49
China,Q13,Q13 How much do you trust scientists to find out accurate information?,Not much,8
China,Q13,Q13 How much do you trust scientists to find out accurate information?,Not at all,1
China,Q13,Q13 How much do you trust scientists to find out accurate information?,Don't know/refused,20
China,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,A lot,22
China,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Some,46
China,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not much,9
China,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Not at all,1
China,Q14A,Q14A How much do you trust college & university scientists to do work that benefits the public?,Don't know/refused,23
China,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,A lot,17
China,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Some,42
China,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not much,9
China,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Not at all,2
China,Q14B,Q14B How much do you trust college & universite scientists to be open & honest about who pays for their work?,Don't know/refused,30
China,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,A lot,18
China,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Some,45
China,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not much,12
China,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Not at all,2
China,Q15A,Q15A How much do you trust corporate scientists to do work that benefits the public?,Don't know/refused,23
China,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,A lot,14
China,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Some,40
China,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not much,14
China,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Not at all,2
China,Q15B,Q15A How much do you trust corporate scientists to be open & honest about who pays for their work?,Don't know/refused,29
China,Q16,Q16 How much of the population does science benefit in this country?,A lot,60
China,Q16,Q16 How much of the population does science benefit in this country?,Some,20
China,Q16,Q16 How much of the population does science benefit in this country?,Not much,8
China,Q16,Q16 How much of the population does science benefit in this country?,Don't know/refused,11
China,Q17,Q17 Does the work that scientists do benefit people like you?,Yes,76
China,Q17,Q17 Does the work that scientists do benefit people like you?,No,12
China,Q17,Q17 Does the work that scientists do benefit people like you?,Don't know/refused,12
China,Q18,Q18 Do you think science & technology will improve life for the next generation?,Yes,89
China,Q18,Q18 Do you think science & technology will improve life for the next generation?,No,4
China,Q18,Q18 Do you think science & technology will improve life for the next generation?,Don't know/refused,7
China,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Yes,68
China,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,No,12
China,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Neutral,4
China,Q19,Q19 Do you think science & technology will increase the number of jobs in your local area?,Don't know/refused,16
China,Q20,Q20 Which of the following people do you trust for medical/health advice?,Family/friends,17
China,Q20,Q20 Which of the following people do you trust for medical/health advice?,Religious leader,1
China,Q20,Q20 Which of the following people do you trust for medical/health advice?,Doctor/nurse,62
China,Q20,Q20 Which of the following people do you trust for medical/health advice?,Famous person,3
China,Q20,Q20 Which of the following people do you trust for medical/health advice?,Traditional healer,6
China,Q20,Q20 Which of the following people do you trust for medical/health advice?,N/A,2
China,Q20,Q20 Which of the following people do you trust for medical/health advice?,Don't know/refused,9
China,Q21,Q21 How much do you trust medical & health advice from this country's government?,A lot,26
China,Q21,Q21 How much do you trust medical & health advice from this country's government?,Some,52
China,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not much,10
China,Q21,Q21 How much do you trust medical & health advice from this country's government?,Not at all,2
China,Q21,Q21 How much do you trust medical & health advice from this country's government?,Don't know/refused,11
China,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,A lot,26
China,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Some,55
China,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not much,9
China,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Not at all,1
China,Q22,Q22 How much do you trust medical & health advice from doctors/nurses?,Don't know/refused,9
China,Q23,"Q23 Before today, had you ever heard of a vaccine?",Yes,89
China,Q23,"Q23 Before today, had you ever heard of a vaccine?",No,8
China,Q23,"Q23 Before today, had you ever heard of a vaccine?",Don't know/refused,3
China,Q24,Q24 How much do you agree that vaccines are important for children to have?,A lot,65
China,Q24,Q24 How much do you agree that vaccines are important for children to have?,Some,26
China,Q24,Q24 How much do you agree that vaccines are important for children to have?,Neutral,7
China,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not much,1
China,Q24,Q24 How much do you agree that vaccines are important for children to have?,Not at all,1
China,Q24,Q24 How much do you agree that vaccines are important for children to have?,Don't know/refused,1
China,Q25,Q25 How much do you agree that vaccines are safe?,A lot,47
China,Q25,Q25 How much do you agree that vaccines are safe?,Some,26
China,Q25,Q25 How much do you agree that vaccines are safe?,Neutral,16
China,Q25,Q25 How much do you agree that vaccines are safe?,not much,6
China,Q25,Q25 How much do you agree that vaccines are safe?,Not at all,2
China,Q25,Q25 How much do you agree that vaccines are safe?,Don't know/refused,4
China,Q26,Q26 How much do you agree that vaccines are effective?,A lot,49
China,Q26,Q26 How much do you agree that vaccines are effective?,Some,30
China,Q26,Q26 How much do you agree that vaccines are effective?,Neutral,14
China,Q26,Q26 How much do you agree that vaccines are effective?,Not much,2
China,Q26,Q26 How much do you agree that vaccines are effective?,Not at all,1
China,Q26,Q26 How much do you agree that vaccines are effective?,Don't know/refused,4
China,Q28,"Q28 If you have children, have your children received a vaccine?",Yes,88
China,Q28,"Q28 If you have children, have your children received a vaccine?",No,9
China,Q28,"Q28 If you have children, have your children received a vaccine?",Don't know/refused,3
Colombia,Q1,Q1 How much do you know about science?,A lot,2
Colombia,Q1,Q1 How much do you know about science?,Some,37
Colombia,Q1,Q1 How much do you know about science?,Not much,35
Colombia,Q1,Q1 How much do you know about science?,Not at all,26
Colombia,Q1,Q1 How much do you know about science?,Don't know/refused,1
Colombia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,A lot,26
Colombia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Some,45
Colombia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not much,18
Colombia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Not at all,10
Colombia,Q2,Q2 How much did you understand the meaning of 'science' & 'scientists'?,Don't know/refused,0
Colombia,Q3,Q3 Do you think studying disease is a part of science?,Yes,90
Colombia,Q3,Q3 Do you think studying disease is a part of science?,No,9
Colombia,Q3,Q3 Do you think studying disease is a part of science?,Don't know/refused,1
Colombia,Q5A,Q5A Did you learn about science at primary school?,Yes,80
Colombia,Q5A,Q5A Did you learn about science at primary school?,No,16
Colombia,Q5A,Q5A Did you learn about science at primary school?,N/A,1
Colombia,Q5A,Q5A Did you learn about science at primary school?,Don't know/refused,2
Colombia,Q5B,Q5B Did you learn about science at secondary school?,Yes,71
Colombia,Q5B,Q5B Did you learn about science at secondary school?,No,17
Colombia,Q5B,Q5B Did you learn about science at secondary school?,N/A,11
Colombia,Q5B,Q5B Did you learn about science at secondary school?,Don't know/refused,1
Colombia,Q5C,Q5C Did you learn about science at college/university?,Yes,21
Colombia,Q5C,Q5C Did you learn about science at college/university?,No,50
Colombia,Q5C,Q5C Did you learn about science at college/university?,N/A,28
Colombia,Q5C,Q5C Did you learn about science at college/university?,Don't know/refused,1
Colombia,Q6,Q6  Have you tried to get science information in the past 30 days?,Yes,31
Colombia,Q6,Q6  Have you tried to get science information in the past 30 days?,No,69
Colombia,Q6,Q6  Have you tried to get science information in the past 30 days?,Don't know/refused,0
Colombia,Q7,Q7  Have you tried to get health information in the past 30 days?,Yes,48
Colombia,Q7,Q7  Have you tried to get health information in the past 30 days?,No,52
Colombia,Q7,Q7  Have you tried to get health information in the past 30 days?,Don't know/refused,0
Colombia,Q8,Q8  Would you like to know more about science?,Yes,84
Colombia,Q8,Q8  Would you like to know more about science?,No,15
Colombia,Q8,Q8  Would you like to know more about science?,Don't know/refused,0
Colombia,Q9,Q8  Would you like to know more about medicine/disease/health?,Yes,91
Colombia,Q9,Q8  Would you like to know more about medicine/disease/health?,No,9
Colombia,Q9,Q8  Would you like to know more about medicine/disease/health?,Don't know/refused,0
Colombia,Q10A,Q10A Do you have confidence in non profit organisations?,Yes,28
Colombia,Q10A,Q10A Do you have confidence in non profit organisations?,No,54
Colombia,Q10A,Q10A Do you have confidence in non profit organisations?,Don't know/refused,18
Colombia,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Yes,53
Colombia,Q10B,Q10B Do you have confidence in hospitals/health clinics?,No,43
Colombia,Q10B,Q10B Do you have confidence in hospitals/health clinics?,Don't know/refused,3
Colombia,Q11A,Q11A How much do you trust people in your neighbourhood?,A lot,21
Colombia,Q11A,Q11A How much do you trust people in your neighbourhood?,Some,36
